PracticeCode,Practice name,CCGCode,ListSize,AF,AFAchievement,BPAchievement,CVD,CVDAchievement,CHD,CHDAchievemen,HF,HFAchievement,HYP,HYPAchievement,PAD,PAdAchievement
D82025,HOVETON & WROXHAM MEDICAL CENTRE,E38000124,8429,301,100.00,100.00,35,100.00,470,100.00,106,100.00,1900,100.00,74,100.00
D82028,LUDHAM AND STALHAM GREEN SURGERIES,E38000124,5475,179,100.00,100.00,24,100.00,307,93.69,64,100.00,1088,100.00,68,100.00
D82029,DRAYTON & ST FAITHS MEDICAL PRACTICE,E38000124,17550,342,100.00,98.87,133,100.00,609,91.14,88,100.00,2429,100.00,84,89.83
D82030,REEPHAM & AYLSHAM MEDICAL PRACTICE,E38000124,9139,179,100.00,100.00,57,100.00,320,100.00,75,100.00,1400,100.00,45,99.33
D82032,BRUNDALL MEDICAL PARTNERSHIP,E38000124,7973,188,100.00,99.47,37,100.00,286,92.23,46,98.28,1374,93.81,43,95.33
D82038,WELLS HEALTH CENTRE,E38000124,2958,91,100.00,100.00,13,100.00,138,100.00,46,100.00,488,100.00,23,100.00
D82053,MUNDESLEY MEDICAL CENTRE,E38000124,5433,192,100.00,100.00,39,100.00,399,100.00,156,100.00,1215,100.00,62,100.00
D82054,FAKENHAM MEDICAL PRACTICE,E38000124,14892,446,100.00,99.73,59,100.00,757,100.00,190,100.00,2348,100.00,143,100.00
D82059,BIRCHWOOD MEDICAL PRACTICE,E38000124,11269,300,100.00,100.00,57,100.00,484,100.00,133,100.00,1941,100.00,68,100.00
D82062,COLTISHALL MEDICAL PRACTICE,E38000124,8549,188,100.00,100.00,54,100.00,277,100.00,81,100.00,1353,100.00,55,100.00
D82066,PASTON SURGERY,E38000124,7089,208,100.00,100.00,39,100.00,309,97.80,83,100.00,1342,100.00,57,100.00
D82080,BLOFIELD SURGERY,E38000124,5998,170,100.00,100.00,66,100.00,242,100.00,92,100.00,1070,100.00,53,100.00
D82104,ACLE MEDICAL PARTNERSHIP,E38000124,9128,203,100.00,100.00,67,91.40,357,77.57,81,98.83,1435,76.27,90,78.17
D82628,ALDBOROUGH SURGERY,E38000124,3165,81,100.00,99.67,24,100.00,129,76.69,17,82.76,594,88.38,11,100.00
D82008,ST STEPHEN'S GATE M/PRACT,E38000131,12693,228,100.00,100.00,74,100.00,378,99.51,94,100.00,1707,100.00,90,100.00
D82011,CASTLE PARTNERSHIP,E38000131,16688,343,100.00,100.00,92,100.00,611,100.00,212,100.00,2504,100.00,152,100.00
D82012,MAGDALEN MEDICAL PRACTICE,E38000131,13029,267,100.00,99.67,70,100.00,449,100.00,131,93.93,1805,100.00,84,99.83
D82013,OLD CATTON MEDICAL PRACTICE,E38000131,7679,103,100.00,100.00,34,100.00,197,100.00,49,100.00,952,100.00,40,100.00
D82017,TRINITY & BOWTHORPE MEDICAL PRACTICE,E38000131,10212,147,100.00,100.00,45,100.00,336,100.00,64,100.00,1282,100.00,60,97.83
D82018,HELLESDON MEDICAL PRACTICE,E38000131,9830,220,100.00,94.33,43,95.00,380,98.03,94,100.00,1467,100.00,68,95.67
D82024,TAVERHAM PARTNERSHIP,E38000131,8738,165,100.00,100.00,40,100.00,272,95.17,86,100.00,1136,100.00,32,99.17
D82026,LAKENHAM SURGERY,E38000131,8616,141,100.00,95.40,33,100.00,316,88.20,114,100.00,1147,100.00,71,99.33
D82040,WENSUM VALLEY MEDICAL PRACTICE,E38000131,12444,119,100.00,87.53,47,100.00,316,76.31,89,100.00,1260,90.96,60,82.17
D82047,OAK STREET MEDICAL PRACT.,E38000131,8428,125,100.00,90.80,30,100.00,270,99.94,63,100.00,1041,100.00,91,100.00
D82048,THORPEWOOD MEDICAL GROUP,E38000131,13957,268,100.00,100.00,147,100.00,473,100.00,96,100.00,2012,100.00,70,100.00
D82060,BACON ROAD MEDICAL CENTRE,E38000131,4769,89,100.00,92.87,15,100.00,123,100.00,52,100.00,642,100.00,35,100.00
D82069,NEWMARKET ROAD SURGERY,E38000131,6004,124,100.00,86.87,23,0.00,197,95.37,32,100.00,740,100.00,36,95.83
D82071,EAST NORWICH MEDICAL PARTNERSHIP,E38000131,16177,315,100.00,100.00,95,100.00,631,97.49,153,100.00,2642,100.00,104,100.00
D82073,THE LIONWOOD MEDICAL PRACTICE,E38000131,7107,127,100.00,91.60,35,100.00,239,91.63,64,100.00,921,100.00,42,97.33
D82076,LAWSON ROAD SURGERY,E38000131,6566,124,100.00,100.00,11,100.00,234,100.00,49,100.00,903,100.00,41,100.00
D82087,PROSPECT MEDICAL PRACTICE,E38000131,6146,71,100.00,100.00,69,100.00,130,100.00,38,100.00,536,100.00,30,100.00
D82088,UEA MEDICAL CENTRE,E38000131,18472,2,58.62,100.00,9,0.00,14,100.00,4,100.00,140,100.00,2,100.00
D82096,WOODCOCK RD SURGERY,E38000131,7518,86,100.00,100.00,45,100.00,229,100.00,56,100.00,783,100.00,57,100.00
D82106,WEST POTTERGATE MED PRAC,E38000131,4424,76,100.00,90.87,21,100.00,111,100.00,31,100.00,487,100.00,23,100.00
D82632,OLD PALACE MEDICAL PRACT.,E38000131,2968,44,100.00,100.00,10,0.00,109,98.97,17,100.00,411,100.00,26,100.00
Y02751,NORWICH PRACTICES HEALTH CENTRE,E38000131,9159,31,100.00,100.00,43,100.00,73,100.00,17,100.00,318,100.00,9,97.17
Y03595,BEECHCROFT SURGERY,E38000131,3550,67,100.00,100.00,29,100.00,151,98.00,33,100.00,600,100.00,40,100.00
D82002,GROVE SURGERY,E38000159,13488,215,100.00,94.60,102,100.00,429,100.00,100,100.00,1892,100.00,81,100.00
D82006,CHET VALLEY MEDICAL PRACTICE,E38000159,8196,194,100.00,100.00,49,100.00,277,100.00,67,100.00,1296,100.00,64,100.00
D82020,ORCHARD SURGERY,E38000159,10531,213,100.00,98.47,52,100.00,344,100.00,74,100.00,1595,100.00,77,100.00
D82022,LAWNS PRACTICE,E38000159,6852,124,100.00,100.00,79,0.00,252,83.69,42,90.38,1166,97.81,31,100.00
D82023,ROUNDWELL MEDICAL CENTRE,E38000159,12275,200,100.00,100.00,166,100.00,363,100.00,62,100.00,1636,100.00,49,100.00
D82031,PARISH FIELDS PRACTICE,E38000159,7746,164,100.00,98.27,149,100.00,331,91.00,46,100.00,1447,100.00,58,97.83
D82034,ATTLEBOROUGH SURGERY,E38000159,17378,406,100.00,94.27,137,100.00,630,100.00,173,100.00,2675,100.00,96,100.00
D82036,OLD MILL AND MILLGATES MEDICAL PRACTICE,E38000159,7069,205,100.00,100.00,29,100.00,309,92.11,53,100.00,1197,96.88,36,88.50
D82037,LONG STRATTON MEDICAL PARTNERSHIP,E38000159,11217,183,100.00,100.00,145,100.00,364,94.74,83,100.00,1634,100.00,49,100.00
D82039,MATTISHALL SURGERY,E38000159,8286,208,100.00,97.53,79,100.00,345,100.00,96,100.00,1546,100.00,43,100.00
D82041,SCHOOL LANE SURGERY,E38000159,11673,189,100.00,97.53,63,100.00,342,99.97,82,100.00,1495,100.00,125,100.00
D82042,E HARLING & KENNINGHALL MEDICAL PRACTICE,E38000159,7687,165,100.00,92.73,63,70.00,284,91.03,50,100.00,1026,100.00,25,93.83
D82045,WYMONDHAM MEDICAL PARTNERSHIP,E38000159,18476,385,100.00,100.00,45,100.00,641,100.00,213,100.00,2685,100.00,100,100.00
D82046,CHURCH HILL SURGERY,E38000159,4120,104,100.00,100.00,28,100.00,139,100.00,26,100.00,724,100.00,25,100.00
D82050,THEATRE ROYAL SURGERY,E38000159,9390,212,100.00,100.00,62,100.00,362,100.00,61,100.00,1531,100.00,48,97.00
D82056,ELMHAM SURGERY,E38000159,9203,223,100.00,100.00,40,100.00,391,100.00,78,100.00,1546,100.00,68,100.00
D82063,WATTON MEDICAL PRACTICE,E38000159,11454,311,100.00,100.00,71,100.00,511,100.00,127,100.00,2395,100.00,92,100.00
D82064,HUMBLEYARD PRACTICE,E38000159,17992,350,100.00,100.00,68,100.00,639,100.00,175,100.00,2604,100.00,67,100.00
D82078,HEATHGATE MEDICAL PRACTICE,E38000159,8655,215,100.00,96.47,51,100.00,292,100.00,87,100.00,1293,100.00,51,100.00
D82084,HARLESTON MEDICAL PRACTICE,E38000159,8454,212,100.00,96.87,66,100.00,347,97.11,81,87.69,1345,100.00,52,95.33
D82085,HINGHAM SURGERY,E38000159,5633,130,100.00,100.00,26,100.00,201,99.83,32,99.72,886,100.00,29,100.00
D82100,SHIPDHAM SURGERY,E38000159,3720,109,100.00,100.00,36,100.00,163,98.34,34,100.00,821,100.00,22,100.00
D82624,WINDMILL SURGERY,E38000159,4386,61,100.00,100.00,30,100.00,108,95.14,30,100.00,514,100.00,24,100.00
Y01690,SCHOOL LANE PMS PRACTICE,E38000159,3616,30,100.00,80.67,23,100.00,46,96.26,16,100.00,249,100.00,10,100.00
F81010,DR LEIGHTON L PRACTICE,E38000185,11720,154,100.00,100.00,87,100.00,384,86.37,84,100.00,1655,100.00,79,89.17
F81082,THE RIGG-MILNER MEDICAL CENTRE,E38000185,4909,99,100.00,100.00,30,100.00,196,87.49,47,100.00,829,97.73,36,99.83
F81084,DR MOHILE RV PRACTICE,E38000185,5039,93,100.00,100.00,31,100.00,240,74.46,44,99.83,788,96.38,24,83.50
F81088,DR ROY M PRACTICE,E38000185,2434,35,100.00,100.00,35,100.00,100,98.77,21,100.00,621,100.00,11,100.00
F81110,DR SUNTHARALINGAM R PRACTICE,E38000185,2342,28,100.00,100.00,26,100.00,123,100.00,28,100.00,440,98.31,10,100.00
F81113,DR ABELA T PRACTICE,E38000185,15456,99,100.00,100.00,63,100.00,205,100.00,66,100.00,1528,100.00,23,100.00
F81134,DR AMANDA M DAVIES & DR C S JAYAKUMAR,E38000185,7158,134,100.00,100.00,39,100.00,223,72.97,59,92.52,1249,90.50,49,93.00
F81137,DR D'MELLO JMT PRACTICE,E38000185,7479,130,100.00,100.00,32,100.00,202,99.11,39,100.00,1032,92.04,51,86.00
F81153,HASSENGATE MEDICAL CENTRE,E38000185,12938,219,100.00,100.00,63,100.00,371,100.00,72,100.00,1797,100.00,62,100.00
F81155,DR BANSAL A PRACTICE,E38000185,5145,77,100.00,100.00,22,0.00,154,85.11,38,100.00,1025,88.35,17,92.33
F81177,DR DESHPANDE AM PRACTICE,E38000185,2775,54,100.00,100.00,22,100.00,79,81.57,25,87.07,588,89.12,13,100.00
F81192,DR HEADON OT PRACTICE,E38000185,9511,228,92.31,94.00,114,97.80,352,100.00,86,100.00,1409,100.00,83,100.00
F81197,DR BELLWORTHY SV PRACTICE,E38000185,2552,24,100.00,100.00,8,100.00,44,100.00,13,100.00,428,100.00,7,100.00
F81198,DR PATTARA & DR RAJA,E38000185,2582,44,100.00,100.00,7,100.00,79,100.00,44,100.00,430,100.00,5,100.00
F81206,THE SHEHADEH MEDICAL CENTRE,E38000185,9912,116,100.00,100.00,31,100.00,279,95.51,102,99.34,1530,100.00,59,100.00
F81211,DR YADAVA N PRACTICE,E38000185,5732,50,100.00,100.00,25,100.00,144,100.00,35,100.00,742,100.00,30,99.33
F81218,DR JOSEPH L PRACTICE,E38000185,2100,24,100.00,90.67,17,100.00,52,80.63,11,100.00,277,88.62,10,96.33
F81219,DR ABEYEWARDENE AK PRACTICE,E38000185,4498,80,100.00,100.00,21,100.00,166,98.49,40,100.00,598,100.00,33,100.00
F81623,KADIM PRIMECARE MEDICAL CENTRE,E38000185,2276,29,100.00,100.00,9,100.00,64,100.00,7,100.00,425,100.00,6,100.00
F81632,DR YASIN SA PRACTICE,E38000185,3622,32,95.41,100.00,15,100.00,97,90.34,17,100.00,501,100.00,16,100.00
F81641,DR KK MASSON AND DR H MASSON,E38000185,3230,49,100.00,100.00,34,0.00,140,69.46,25,100.00,562,91.42,28,93.83
F81644,DR CHEUNG KK PRACTICE,E38000185,1956,23,100.00,100.00,18,0.00,73,100.00,17,100.00,375,100.00,11,100.00
F81652,DR RAMACHANDRAN MK PRACTICE,E38000185,2667,20,100.00,100.00,11,100.00,80,100.00,15,100.00,377,100.00,10,100.00
F81669,DERRY COURT MEDICAL PRACTICE,E38000185,4500,38,100.00,100.00,23,100.00,91,100.00,41,100.00,478,100.00,22,100.00
F81691,EAST TILBURY & CORRINGHAM MEDICAL CENTRE,E38000185,3951,46,100.00,100.00,19,100.00,85,98.83,24,100.00,590,100.00,10,99.33
F81697,DR DEVARAJA VC PRACTICE,E38000185,3234,44,100.00,100.00,21,100.00,111,99.71,24,100.00,709,100.00,20,100.00
F81698,DILIP SABNIS MEDICAL CTR PMS,E38000185,3017,31,100.00,100.00,19,0.00,87,100.00,12,100.00,452,100.00,17,98.83
F81708,SAI MEDICAL CENTRE,E38000185,2908,12,100.00,93.87,29,0.00,45,100.00,26,100.00,225,100.00,5,100.00
F81742,ACORNS,E38000185,3305,4,100.00,100.00,17,0.00,20,100.00,4,34.48,186,100.00,3,100.00
Y00033,PURFLEET CARE CENTRE,E38000185,5497,23,100.00,100.00,54,100.00,64,98.63,17,100.00,532,100.00,3,100.00
Y00999,ST CLEMENTS HEALTH CENTRE,E38000185,3704,15,100.00,100.00,13,0.00,46,100.00,9,100.00,333,100.00,11,100.00
Y02807,THURROCK HEALTH CENTRE,E38000185,7610,20,100.00,100.00,35,100.00,64,100.00,13,100.00,485,100.00,10,100.00
F81004,THE EDEN SURGERIES,E38000197,9156,154,100.00,100.00,59,0.00,271,99.57,65,100.00,1268,100.00,41,98.17
F81009,THE GOLD STREET SURGERY,E38000197,9969,213,100.00,100.00,43,100.00,330,98.54,84,100.00,1467,100.00,58,100.00
F81015,CROCUS MEDICAL PRACTICE,E38000197,6693,124,100.00,100.00,20,100.00,190,95.71,58,100.00,771,100.00,36,97.83
F81016,BARBARA CASTLE HEALTH CENTRE,E38000197,5111,42,100.00,100.00,30,0.00,123,80.86,23,87.69,709,73.96,14,97.83
F81027,LISTER MEDICAL CENTRE,E38000197,18132,250,100.00,100.00,116,100.00,504,100.00,155,100.00,2546,100.00,103,100.00
F81034,NEWPORT SURGERY,E38000197,8025,154,100.00,100.00,38,100.00,233,99.91,81,100.00,1114,100.00,44,100.00
F81043,THE LIMES MEDICAL CENTRE,E38000197,18605,335,100.00,92.33,59,100.00,568,92.17,106,100.00,2788,76.15,128,93.67
F81047,THE HAMILTON PRACTICE,E38000197,9496,170,100.00,100.00,79,100.00,386,100.00,123,98.14,1367,100.00,50,100.00
F81048,LOUGHTON HEALTH CENTRE,E38000197,12285,268,100.00,100.00,86,100.00,344,83.23,106,100.00,1920,57.73,41,100.00
F81049,ONGAR HEALTH CENTRE,E38000197,10109,222,100.00,100.00,78,100.00,323,97.60,287,100.00,1772,100.00,44,100.00
F81053,STANSTED SURGERY,E38000197,8886,148,100.00,98.67,37,70.00,237,96.71,93,100.00,1224,91.69,28,100.00
F81056,OLD HARLOW HEALTH CENTRE,E38000197,8096,194,100.00,100.00,54,100.00,286,100.00,78,100.00,1468,100.00,65,100.00
F81062,CHIGWELL MEDICAL CENTRE,E38000197,8411,149,100.00,100.00,30,100.00,297,100.00,58,100.00,1284,99.19,28,100.00
F81072,HIGH STREET SURGERY  EPPING,E38000197,6709,76,100.00,100.00,28,100.00,205,94.66,43,100.00,959,100.00,24,100.00
F81078,CHURCH LANGLEY MEDICAL PRACTICE,E38000197,10537,82,100.00,100.00,30,100.00,183,100.00,39,100.00,1002,100.00,20,99.33
F81090,ANGEL LANE SURGERY,E38000197,9440,184,100.00,97.80,105,100.00,298,78.29,66,100.00,1499,91.08,29,93.67
F81106,THE ROSS PRACTICE,E38000197,9695,127,100.00,100.00,37,100.00,295,100.00,61,100.00,1277,100.00,59,100.00
F81111,ELSENHAM SURGERY,E38000197,5535,80,100.00,100.00,44,100.00,156,100.00,45,100.00,807,100.00,29,100.00
F81118,JOHN TASKER HOUSE SURGERY,E38000197,13761,244,100.00,100.00,115,100.00,422,92.89,124,100.00,2020,89.81,62,100.00
F81120,NUFFIELD HOUSE HEALTH CENTRE,E38000197,13042,201,100.00,100.00,80,100.00,409,91.23,108,96.24,1740,100.00,62,100.00
F81131,THAXTED SURGERY,E38000197,7191,167,100.00,100.00,85,100.00,218,100.00,65,100.00,1265,100.00,49,100.00
F81136,THE LOUGHTON SURGERY,E38000197,3575,59,100.00,100.00,11,100.00,68,97.60,68,100.00,288,100.00,6,100.00
F81152,FOREST PRACTICE,E38000197,10254,185,100.00,100.00,40,80.00,355,95.60,158,100.00,1337,100.00,58,99.17
F81165,PALMERSTON ROAD SURGERY,E38000197,4513,69,100.00,91.20,42,0.00,110,81.57,9,100.00,532,88.00,12,90.00
F81169,KINGS MEDICAL CENTRE,E38000197,7368,128,100.00,100.00,46,100.00,196,87.20,52,100.00,821,100.00,37,95.17
F81181,ADDISON HOUSE - HAQUE PRACTICE,E38000197,13613,160,100.00,100.00,98,100.00,340,100.00,102,100.00,1378,100.00,91,100.00
F81184,ABRIDGE SURGERY,E38000197,3650,58,100.00,100.00,15,100.00,126,79.17,18,100.00,555,75.65,14,86.33
F81195,STEEPLE BUMPSTEAD SURGERY,E38000197,2361,35,97.00,100.00,11,0.00,82,69.51,13,87.93,371,98.54,12,90.00
F81216,THE RIVER SURGERY,E38000197,4248,54,100.00,100.00,8,100.00,122,94.29,28,100.00,468,100.00,20,99.67
F81608,KEYHEALTH MEDICAL CENTRE,E38000197,7565,104,58.62,100.00,26,70.00,259,52.60,62,95.90,1203,47.27,40,88.83
F81619,SYDENHAM HOUSE SURGERY,E38000197,2601,33,100.00,100.00,10,100.00,94,100.00,23,100.00,435,100.00,12,100.00
F81725,MAYNARD COURT SURGERY,E38000197,3542,43,100.00,100.00,15,100.00,157,97.57,61,100.00,759,100.00,27,100.00
F81728,THE ONGAR SURGERY,E38000197,1836,38,87.59,100.00,20,0.00,75,78.20,21,100.00,317,100.00,7,87.17
F81749,MARKET SQUARE SURGERY,E38000197,6194,78,100.00,100.00,32,100.00,197,100.00,61,100.00,921,100.00,27,100.00
F81758,OSLER HOUSE MEDICAL CENTRE,E38000197,3150,59,100.00,100.00,21,100.00,110,100.00,25,100.00,519,100.00,31,100.00
Y00268,NAZEING VALLEY HEALTH CENTRE,E38000197,3184,28,100.00,98.13,19,0.00,60,76.94,7,63.79,293,71.69,7,95.50
D82010,GRIMSTON MEDICAL CENTRE,E38000203,4829,157,100.00,100.00,19,100.00,294,100.00,99,100.00,1104,100.00,45,100.00
D82015,BRIDGE STREET SURGERY,E38000203,8695,283,100.00,100.00,55,100.00,493,95.17,76,100.00,1865,100.00,51,100.00
D82027,HEACHAM GROUP PRACTICE,E38000203,7864,298,100.00,95.80,52,100.00,450,92.29,105,100.00,1824,91.81,78,95.83
D82035,UPWELL HEALTH CENTRE,E38000203,9660,240,100.00,100.00,89,100.00,470,100.00,94,100.00,1748,100.00,80,100.00
D82043,WATLINGTON MEDICAL CENTRE,E38000203,6517,151,100.00,100.00,12,100.00,252,100.00,58,100.00,1081,100.00,28,100.00
D82044,VIDA HEALTHCARE,E38000203,33034,864,100.00,100.00,181,100.00,"1,589",100.00,328,100.00,6334,100.00,226,100.00
D82049,LITCHAM HEALTH CENTRE,E38000203,3480,98,100.00,100.00,3,100.00,151,99.89,33,100.00,674,100.00,34,98.67
D82051,ST JAMES MEDICAL PRACTICE,E38000203,16315,367,100.00,100.00,124,100.00,655,100.00,112,100.00,2465,100.00,88,100.00
D82057,CAMPINGLAND SURGERY,E38000203,6707,249,100.00,100.00,72,100.00,408,100.00,98,100.00,1569,100.00,56,100.00
D82065,MANOR FARM MEDICAL CENTRE,E38000203,6784,220,100.00,100.00,73,100.00,365,98.83,65,100.00,1596,100.00,52,96.50
D82068,HOWDALE SURGERY,E38000203,7256,213,100.00,90.33,27,100.00,379,90.74,49,100.00,1170,96.23,24,94.33
D82070,GREAT MASSINGHAM SURGERY,E38000203,6010,186,100.00,100.00,58,100.00,289,83.86,65,100.00,1076,97.81,49,92.83
D82072,BURNHAM SURGERY,E38000203,4477,134,100.00,100.00,41,100.00,243,81.09,29,97.79,857,90.35,30,96.83
D82079,FELTWELL SURGERY,E38000203,4719,114,100.00,100.00,36,100.00,188,87.11,48,100.00,992,100.00,39,90.00
D82099,SOUTHGATES,E38000203,15113,199,100.00,96.00,114,100.00,405,100.00,68,100.00,1779,100.00,103,100.00
D82105,ST CLEMENTS SURGERY,E38000203,5396,98,100.00,100.00,50,100.00,196,100.00,41,100.00,1007,100.00,18,100.00
D82604,BOUGHTON SURGERY,E38000203,3023,90,100.00,95.07,11,100.00,154,100.00,28,100.00,522,100.00,24,100.00
D82618,THE WOOTTONS SURGERY,E38000203,5345,120,100.00,100.00,43,100.00,184,100.00,38,100.00,875,100.00,14,100.00
D82621,PLOWRIGHT MEDICAL CENTRE,E38000203,5879,161,100.00,100.00,17,100.00,294,100.00,66,100.00,1245,96.73,66,98.00
Y00297,THE HOLLIES SURGERY,E38000203,3587,73,100.00,100.00,7,100.00,133,100.00,37,100.00,515,100.00,16,100.00
Y03222,ST JOHN'S SURGERY,E38000203,5624,136,100.00,100.00,68,100.00,279,99.89,67,100.00,1015,100.00,45,100.00
D83003,WICKHAMBROOK SURGERY,E38000204,4236,89,100.00,100.00,47,100.00,166,97.80,56,100.00,731,100.00,19,100.00
D83005,ANGEL HILL SURGERY,E38000204,14362,292,100.00,100.00,100,100.00,524,99.06,101,100.00,2349,100.00,71,90.67
D83012,CLEMENTS AND CHRISTMAS MALTINGS SURGERY,E38000204,17896,269,100.00,90.47,72,100.00,535,100.00,112,100.00,2515,100.00,94,100.00
D83013,THE GUILDHALL AND BARROW SURGERY,E38000204,11435,275,100.00,100.00,66,100.00,457,100.00,90,100.00,2021,100.00,102,100.00
D83014,THE LONG MELFORD PRACTICE,E38000204,9667,295,100.00,100.00,99,100.00,446,98.34,101,100.00,1853,100.00,79,100.00
D83018,MARKET CROSS SURGERY,E38000204,10949,213,100.00,100.00,79,100.00,407,84.34,105,100.00,1678,97.62,99,83.00
D83021,HAVERHILL FAMILY PRACTICE,E38000204,10501,130,100.00,100.00,37,100.00,359,100.00,88,100.00,1415,100.00,54,100.00
D83027,ORCHARD HOUSE SURGERY,E38000204,10377,145,100.00,100.00,28,100.00,279,97.43,67,100.00,1259,100.00,50,100.00
D83029,THE ROOKERY MEDICAL CENTRE,E38000204,14180,218,100.00,100.00,65,100.00,374,100.00,122,100.00,1743,100.00,78,100.00
D83033,BOTESDALE HEALTH CENTRE,E38000204,8902,184,100.00,100.00,81,100.00,311,97.54,56,100.00,1415,100.00,49,95.83
D83038,MOUNT FARM SURGERY,E38000204,13374,235,100.00,100.00,69,100.00,442,100.00,116,100.00,1767,100.00,74,100.00
D83040,VICTORIA SURGERY,E38000204,10704,167,100.00,100.00,84,100.00,349,99.46,74,99.83,1558,100.00,69,100.00
D83045,LAKENHEATH SURGERY,E38000204,5038,117,100.00,100.00,28,100.00,200,92.14,44,89.86,814,100.00,20,100.00
D83055,WOOLPIT HEALTH CENTRE,E38000204,13494,298,100.00,100.00,111,100.00,453,100.00,144,100.00,2490,100.00,89,100.00
D83060,HARDWICKE HOUSE GROUP PRACTICE,E38000204,22767,490,100.00,99.13,137,100.00,805,96.86,234,100.00,3578,100.00,172,99.00
D83062,FOREST SURGERY,E38000204,6776,151,100.00,100.00,6,100.00,291,100.00,86,100.00,1336,100.00,70,100.00
D83064,GLEMSFORD SURGERY,E38000204,4901,94,100.00,100.00,40,100.00,201,86.71,54,100.00,818,100.00,17,98.83
D83067,OAKFIELD SURGERY,E38000204,6742,91,100.00,100.00,33,100.00,163,100.00,51,100.00,638,100.00,31,100.00
D83070,AVICENNA,E38000204,4706,102,100.00,100.00,56,100.00,179,98.03,53,100.00,919,100.00,32,100.00
D83075,SIAM SURGERY,E38000204,8903,150,100.00,100.00,48,100.00,308,84.06,59,100.00,1102,95.35,41,96.83
D83076,CLARE GUILDHALL SURGERY,E38000204,5023,111,100.00,100.00,30,100.00,193,97.34,45,100.00,778,100.00,21,100.00
D83078,THE REYNARD SURGERY,E38000204,7182,101,100.00,82.33,16,100.00,179,99.71,47,100.00,806,100.00,23,99.50
D83610,SWAN SURGERY,E38000204,11312,172,100.00,100.00,72,100.00,295,100.00,73,100.00,1167,100.00,42,100.00
Y00774,BRANDON MEDICAL PRACTICE,E38000204,5699,109,100.00,100.00,37,100.00,248,100.00,57,100.00,897,100.00,48,100.00
F81006,CLAYHILL MEDICAL PRACTICE,E38000007,6639,83,100.00,100.00,36,100.00,179,100.00,40,100.00,885,100.00,27,100.00
F81013,WESTERN ROAD SURGERY,E38000007,10428,187,100.00,100.00,44,100.00,281,91.83,79,100.00,1400,100.00,28,100.00
F81023,BEECHWOOD SURGERY,E38000007,12218,153,100.00,100.00,77,100.00,291,100.00,51,100.00,1650,100.00,44,100.00
F81025,DR GC CHAJED'S PRACTICE,E38000007,8575,142,100.00,100.00,40,100.00,286,89.83,67,100.00,1233,94.27,47,88.67
F81029,DR DEGUN & DR MACAULAY,E38000007,5800,61,100.00,100.00,69,20.00,158,80.57,37,100.00,880,78.50,15,87.67
F81031,DR M ASLAM'S PRACTICE,E38000007,7320,69,100.00,100.00,33,100.00,227,80.40,98,96.00,1076,74.62,64,70.17
F81036,ROBERT FREW MEDICAL CENTRE,E38000007,14077,230,100.00,100.00,88,100.00,407,86.31,72,100.00,2211,94.54,55,86.00
F81038,TILE HOUSE SURGERY,E38000007,13425,280,100.00,100.00,54,100.00,491,96.60,100,100.00,2006,100.00,52,100.00
F81041,LONDON ROAD SURGERY,E38000007,9949,280,100.00,100.00,52,0.00,403,77.34,141,100.00,1890,83.31,39,100.00
F81045,DR N DABAS'S PRACTICE,E38000007,2940,78,100.00,100.00,30,100.00,99,90.43,24,100.00,496,95.96,6,100.00
F81055,MOUNT AVENUE SURGERY,E38000007,13755,246,100.00,98.67,40,0.00,416,79.69,107,96.66,2073,100.00,38,96.33
F81060,AEGIS MEDICAL CENTRE,E38000007,4305,69,100.00,100.00,14,0.00,127,78.83,21,33.48,781,79.73,28,85.00
F81080,THE BILLERICAY MEDICAL PRACTICE,E38000007,12710,191,100.00,100.00,56,100.00,392,100.00,102,96.69,1713,92.46,75,100.00
F81085,DR A NAEEM & PARTNERS THE NEW SURGERY,E38000007,13801,249,100.00,100.00,59,100.00,375,100.00,92,100.00,2124,100.00,60,100.00
F81102,ROCKLEIGH COURT SURGERY,E38000007,6338,95,100.00,100.00,50,0.00,173,94.97,65,100.00,936,100.00,20,86.00
F81104,CHAPEL STREET SURGERY,E38000007,4499,79,100.00,100.00,116,40.00,163,90.29,34,100.00,864,100.00,24,98.33
F81108,DR RB MARSHALL & PARTNERS,E38000007,13187,190,100.00,100.00,52,100.00,426,98.91,95,100.00,1562,100.00,80,100.00
F81150,BALLARDS WALK SURGERY,E38000007,7484,103,100.00,100.00,15,100.00,241,97.11,35,100.00,938,100.00,56,95.67
